acc_id,acc_date,acc_state,acc_city,fix_port,source,bus_type,industry_sector,device_category,device_type,tradename_or_generic,manufacturer,num_injured,age_youngest,gender,acc_desc,injury_desc,report,category,mechanical,op_error,employee,notes
917582,8/16/2006,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,cars & track rides,Track ride,dark ride,In-house,1,10,F,Patron felt seizure-like symptoms after riding *** and ***. History of seizures. Normal ride operation.,,,Illness: Seizure or LOC,,,,
918688,8/16/2006,CA,San Diego,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Flume ride,water coaster ride,Mack Rides,1,72,M,Guest hit his chest on boat support bar during a turn.,chest injury,,Impact: hit something within ride vehicle,,,,
916382,8/15/2006,TX,,F,Texas Dept. of Insurance,Water park,water park,water slide,Mat slide,kamikaze water slide,Clark,1,12,M,Strain,Unknown cause; did not struck against any object,,Unknown (not enough info),,,,
916756,8/15/2006,WI,Green Bay,F,"Wisconsin Dept. of Commerce, Safety and Building Division",Amusement park,amusement ride,spinning,Roundabout,kiddie roundabout,Eyerly Aircraft Co.,1,,M,patron's parents were taking his picture as ride was starting. His head went back and he hit his right ear on the car.,Swollen right ear lobe,,Impact: hit something within ride vehicle,,,,
918062,8/15/2006,CA,Buena Park,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - wooden,wooden coaster,Custom Coasters Int.,1,12,M,Child states upper/middle back pain.,upper/middle back pain,,Body pain (normal motion),,,,
918331,8/15/2006,CA,Chula Vista,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Family raft slide,family raft,WhiteWater West Industries Ltd.,1,13,F,"Slide was operating normally, struck head on another guest's head.",head injury,,Collision: patrons collided (participatory),,,,
919927,8/15/2006,CA,Vallejo,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,Boomerang,Vekoma,1,,U,Unknown,Unknown,,Unknown (not enough info),,,,
918349,8/14/2006,CA,Chula Vista,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Funnel,Tornado waterslide,Pro Slide,1,12,M,While going down Pacific Spin guest's hand hit slide. Guest complained of pain to right wrist.,right wrist pain,,Impact: hit something in participatory attraction,,,,
918404,8/14/2006,CA,Carlsbad,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Boat ride,boat ride,Preston & Barbieri,1,,F,Guest was exiting boat and felt dizzy while disembarking. Guest lost balance while stepping from boat to platform and fell on wrist and hip.,wrist and hip pain,,Load/Unload: scrape or stumble,,,,
918689,8/14/2006,CA,San Diego,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Flume ride,water coaster ride,Mack Rides,1,20,F,"When the boat hit the bottom of the first drop, guest lunged forward and struck her face on the plastic section between the handlebar and the back of the seat.",face and head injury,,Impact: hit something within ride vehicle,,,,
918810,8/14/2006,CA,Los Angeles,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Tube slide,tube slide,WhiteWater West Industries Ltd.,1,47,F,Guest reported a small laceration above her left eye to the first aid department on the date of her visit. She returned to the park with no treatment beyond first aid. On December 6/2006 the guest requested from the park reimbursement for medical treatment for the laceration.,cut above left eye,,Impact: hit something in participatory attraction,,,,
919926,8/14/2006,CA,Vallejo,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,Boomerang,Vekoma,1,,U,Unknown,Unknown,,Unknown (not enough info),,,,
920039,8/14/2006,CA,Santa Cruz,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,pendulum,Spinning pendulum,Afterburner/Fireball,KMG International,1,,U,Unknown,Unknown,,Unknown (not enough info),,,,
916551,8/13/2006,PA,,F,Pennsylvania Dept. of Agriculture,Amusement park,amusement ride,water ride,Shoot the chute,shoot the chute,Arrow Dynamics,1,9,M,Patron placed hands on rail while coming down slide and felt pain in both wrists afterwards.,Possible fracture or dislocation,,Impact: hit something within ride vehicle,,,,
916552,8/13/2006,PA,,F,Pennsylvania Dept. of Agriculture,Amusement park,water park,water slide,Water slide - undefined,waterslide,,1,43,M,Patron fell out of his tube and struck the side of his face on the slide.,,,"Fall: patron fell off inner tube, mat or board",,,,
918192,8/13/2006,CA,Buena Park,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,coaster,Coaster - steel,Accelerator Coaster,Intamin AG,1,20,F,Lapbar pushed on ribs. Rib pain.,rib pain,,Restraint too tight,,,,
918262,8/13/2006,CA,Buena Park,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Tube slide,tube slide,WhiteWater West Industries Ltd.,1,31,M,While going down slide guest fell out of tube resulting in a collision with the next guest. The result was an eye and nose injury to 2nd party.,eye and nose injury,,"Fall: patron fell off inner tube, mat or board",,,,
918902,8/13/2006,CA,San Diego,F,California Division of Occupational Safety and Health,Sports or recreation facility,water park,wave device,Continuous wave,Flow Rider,Wave Loch / Flow Rider,1,,M,"Rider was on attraction, caught an edge and fell directly on shoulder. Dislocated shoulder.",shoulder dislocation,,Hyperextension or dislocation,,,,
919794,8/13/2006,CA,Santa Clara,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,spinning,Carousel,2-storey carousel,"Chance Manufacturing, Inc.",1,,U,Unknown,Unknown,,Unknown (not enough info),,,,
916797,8/12/2006,OK,,F,Oklahoma Dept. of Labor,Family entertainment center,recreation,go-kart,Go-kart,go kart,"J & J Amusements, Inc",1,,F,"Patron was going under the bridge upderpass. A cart from behind came and hit patron's cart, causing it to spin and run into the rail system.",Pain in right leg,,Collision: patron-controlled vehicles,,,,
917084,8/12/2006,FL,Jacksonville,F,Florida Dept. of Agriculture,Family entertainment center,water park,water slide,Water slide - undefined,waterslide,,1,10,F,Ten year old female suffered a laceration to the forehead while entering the water slide tube.,,,Load/Unload: scrape or stumble,,,,PATRON-LOST CONTROL
919598,8/12/2006,CA,Anaheim,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Boat ride,boat ride,Arrow Dynamics,1,12,F,"Guest slipped and fell while exiting the vehicle, injuring her foot, back, and leg.","Injury to foot, leg, and back.  Treated by private physician.",,Load/Unload: scrape or stumble,,,,
920005,8/12/2006,CA,San Jose,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Body slide,Shotgun Falls,Surf Coaster,1,,U,Unknown,Unknown,,Unknown (not enough info),,,,
916006,8/11/2006,NJ,Scotch Plains,F,New Jersey Dept. of Community Affairs,Amusement park,recreation,play equipment,Slide,dry slide,Frederiksen Mfg.,1,4,U,Coming down fun slide-turned sideways causing her to hit side of face onto slide,,,Impact: hit something in participatory attraction,,,,Inadvertent Rider Mishap
916910,8/11/2006,FL,,F,Florida Dept. of Agriculture,Family entertainment center,recreation,go-kart,Go-kart,go kart,,1,13,M,"A 13 year old male had a siezure while driving a kart on the Go-kart track,Family Track.  The accident occurred on the first turn of the track where he steered kart into barrier while having the siezure.",Seizure,,Illness: Seizure or LOC,,,,PATRON-PREEXISTING CONDITION
917083,8/11/2006,FL,Jacksonville,F,Florida Dept. of Agriculture,Family entertainment center,water park,water slide,Water slide - undefined,waterslide,,1,39,F,Thirty Nine year old female suffered a fracture elbow while on the slide.,Fractured elbow,,Impact: hit something in participatory attraction,,,,PATRON-FAILED TO FOLLOW INSTRUCTIONS
918282,8/11/2006,CA,Buena Park,F,California Division of Occupational Safety and Health,Water park,water park,float attraction,Lazy river,lazy river,WhiteWater West Industries Ltd.,1,10,M,Child rolled out of tube and hit tooth on bottom. Chipped tooth.,chipped tooth,,"Fall: patron fell off inner tube, mat or board",,,,
920197,8/11/2006,CA,Sacramento,F,California Division of Occupational Safety and Health,Water park,water park,water slide,Water slide - undefined,waterslide,WhiteWater West Industries Ltd.,1,,U,Unknown,Unknown,,Unknown (not enough info),,,,
915995,8/10/2006,NJ,Seaside Heights,F,New Jersey Dept. of Community Affairs,Amusement park,water park,water slide,Tube slide,tube slide,Waterworld Products Inc.,1,36,F,Pt and husband rolled in Flume B.,,,"Fall: patron fell off inner tube, mat or board",,,,Loss of Control by Rider
916379,8/10/2006,TX,,F,Texas Dept. of Insurance,Water park,water park,water slide,Speed slide,speed slide,Pro Slide,1,22,M,Strain,Unknown cause; did not strike against any object,,Unknown (not enough info),,,,
916380,8/10/2006,TX,,F,Texas Dept. of Insurance,Amusement park,amusement ride,coaster,Coaster - steel,steel sitdown coaster,Morgan,1,10,F,Strain,Guest complained of back pain after riding roller coaster,,Body pain (normal motion),,,,
916381,8/10/2006,TX,,F,Texas Dept. of Insurance,Water park,water park,water slide,Mat slide,mat slide,Wave Tek,1,9,M,Contusion,Sled flipped  up at end of ride and struck guest in back of head,,"Fall: patron fell off inner tube, mat or board",,,,
916554,8/10/2006,PA,,F,Pennsylvania Dept. of Agriculture,Amusement park,amusement ride,spinning,Sizzler/scrambler,Scrambler,Eli Bridge Co.,1,6,F,Patron fractured her collarbone while on ride.,Collarbone fracture,,Impact: hit something within ride vehicle,,,,
918872,8/10/2006,CA,Los Angeles,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,cars & track rides,Train/tram,tram,Ride & Show Engineering,1,63,F,"Vehicle 8313, row 6, center seat. As the tram exited the earthquake animation guest was found to be unconscious. Tram driver notified dispatch of the emergency and guest was transported to the hospital. Family divulged to the *** representative on scene that she was diabetic and HIV positive. *** was informed at approximately 4:00 PM that guest had expired. Guest's family returned to the park via company van to complete their day as a family, stating that they had planned the trip around their grandmother's anticipated passing.",death,,Illness: Seizure or LOC,,,,
916376,8/9/2006,TX,,F,Texas Dept. of Insurance,Water park,water park,water slide,Body slide,body slide,Pro Slide,1,22,M,Contusion,struck against buoy in catchpoll,,Impact: hit something in participatory attraction,,,,
916377,8/9/2006,TX,,F,Texas Dept. of Insurance,Water park,water park,aquatic play,Aquatic play area,water play structure,,1,7,F,Pain to back,Slip and fall,,Fall: in climb or play area,,,,
916378,8/9/2006,TX,,F,Texas Dept. of Insurance,Water park,water park,water slide,Tube slide,tube slide,In-house,1,15,M,Pain to foot,Impact with ride.,,Impact: hit something in participatory attraction,,,,
916755,8/9/2006,WI,,P,"Wisconsin Dept. of Commerce, Safety and Building Division",Carnival or rental,amusement ride,other attraction,Sky ride/ski lift,Sky Glider,"O.D. Hopkins Associates, Inc.",1,,F,Patron was loading into the Sky Glider she bumped her head on the safety bar being moved over her head.,Bumped head,,Load/Unload: hit or pinched by restraint,,,,
917973,8/9/2006,CA,Buena Park,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,spinning,Paratrooper-type,Balloon Race,Morgan,1,4,M,Child was running and ran head-first into car. Laceration to forehead.,cut to forehead,,Load/Unload: scrape or stumble,,,,
918108,8/9/2006,CA,Buena Park,F,California Division of Occupational Safety and Health,Amusement park,amusement ride,water ride,Shoot the chute,shoot the chute,Intamin AG,1,36,M,Guest bent forward while boat was in the station and hit his head on the seat directly in front of him. He received a laceration as a result.,cut to head,,Impact: hit something within ride vehicle,,,,
